Designator,Mid X,Mid Y,Layer,Rotation
D1699,6.3,-52.134729,top,60
D17,22.4,0,top,60
D170,41.3,-3.637306,top,60
D1700,4.9,-52.134729,top,60
D1701,3.5,-52.134729,top,60
D1702,2.1,-52.134729,top,60
D1703,0.7,-52.134729,top,60
D1704,-0.7,-52.134729,top,60
D1705,-2.1,-52.134729,top,60
D1706,-3.5,-52.134729,top,60
D1707,-4.9,-52.134729,top,60
D1708,-6.3,-52.134729,top,60
D1709,-7.7,-52.134729,top,60
D171,42.7,-3.637306,top,60
D1710,-9.1,-52.134729,top,60
D1711,-10.5,-52.134729,top,60
D1712,-11.9,-52.134729,top,60
D1713,-13.3,-52.134729,top,60
D1714,-14.7,-52.134729,top,60
D1715,-16.1,-52.134729,top,60
D1716,-17.5,-52.134729,top,60
D1717,-18.9,-52.134729,top,60
D1718,-20.3,-52.134729,top,60
D1719,-21.7,-52.134729,top,60
D172,44.1,-3.637306,top,60
D1720,-23.1,-52.134729,top,60
D1721,-24.5,-52.134729,top,60
D1722,-25.9,-52.134729,top,60
D1723,-27.3,-52.134729,top,60
D1724,-28.7,-52.134729,top,60
D1725,-30.1,-52.134729,top,60
D1726,33.6,-50.922293,top,60
D1727,32.2,-50.922293,top,60
D1728,30.8,-50.922293,top,60
D1729,29.4,-50.922293,top,60
D173,45.5,-3.637306,top,60
D1730,28,-50.922293,top,60
D1731,26.6,-50.922293,top,60
D1732,25.2,-50.922293,top,60
D1733,23.8,-50.922293,top,60
D1734,22.4,-50.922293,top,60
D1735,21,-50.922293,top,60
D1736,19.6,-50.922293,top,60
D1737,18.2,-50.922293,top,60
D1738,16.8,-50.922293,top,60
D1739,15.4,-50.922293,top,60
D174,46.9,-3.637306,top,60
D1740,14,-50.922293,top,60
D1741,12.6,-50.922293,top,60
D1742,11.2,-50.922293,top,60
D1743,9.8,-50.922293,top,60
D1744,8.4,-50.922293,top,60
D1745,7,-50.922293,top,60
D1746,5.6,-50.922293,top,60
D1747,4.2,-50.922293,top,60
D1748,2.8,-50.922293,top,60
D1749,1.4,-50.922293,top,60
D175,48.3,-3.637306,top,60
D1750,0,-50.922293,top,60
D1751,-1.4,-50.922293,top,60
D1752,-2.8,-50.922293,top,60
D1753,-4.2,-50.922293,top,60
D1754,-5.6,-50.922293,top,60
D1755,-7,-50.922293,top,60
D1756,-8.4,-50.922293,top,60
D1757,-9.8,-50.922293,top,60
D1758,-11.2,-50.922293,top,60
D1759,-12.6,-50.922293,top,60
D176,49.7,-3.637306,top,60
D1760,-14,-50.922293,top,60
D1761,-15.4,-50.922293,top,60
D1762,-16.8,-50.922293,top,60
D1763,-18.2,-50.922293,top,60
D1764,-19.6,-50.922293,top,60
D1765,-21,-50.922293,top,60
D1766,-22.4,-50.922293,top,60
D1767,-23.8,-50.922293,top,60
D1768,-25.2,-50.922293,top,60
D1769,-26.6,-50.922293,top,60
D177,51.1,-3.637306,top,60
D1770,-28,-50.922293,top,60
D1771,-29.4,-50.922293,top,60
D1772,34.3,-49.709858,top,60
D1773,32.9,-49.709858,top,60
D1774,31.5,-49.709858,top,60
D1775,30.1,-49.709858,top,60
D1776,28.7,-49.709858,top,60
D1777,27.3,-49.709858,top,60
D1778,25.9,-49.709858,top,60
D1779,24.5,-49.709858,top,60
D178,52.5,-3.637306,top,60
D1780,23.1,-49.709858,top,60
D1781,21.7,-49.709858,top,60
D1782,20.3,-49.709858,top,60
D1783,18.9,-49.709858,top,60
D1784,17.5,-49.709858,top,60
D1785,16.1,-49.709858,top,60
D1786,14.7,-49.709858,top,60
D1787,13.3,-49.709858,top,60
D1788,11.9,-49.709858,top,60
D1789,10.5,-49.709858,top,60
D179,53.9,-3.637306,top,60
D1790,9.1,-49.709858,top,60
D1791,7.7,-49.709858,top,60
D1792,6.3,-49.709858,top,60
D1793,4.9,-49.709858,top,60
D1794,3.5,-49.709858,top,60
D1795,2.1,-49.709858,top,60
D1796,0.7,-49.709858,top,60
D1797,-0.7,-49.709858,top,60
D1798,-2.1,-49.709858,top,60
D1799,-3.5,-49.709858,top,60
D18,23.8,0,top,60
D180,55.3,-3.637306,top,60
D1800,-4.9,-49.709858,top,60
D1801,-6.3,-49.709858,top,60
D1802,-7.7,-49.709858,top,60
D1803,-9.1,-49.709858,top,60
D1804,-10.5,-49.709858,top,60
D1805,-11.9,-49.709858,top,60
D1806,-13.3,-49.709858,top,60
D1807,-14.7,-49.709858,top,60
D1808,-16.1,-49.709858,top,60
D1809,-17.5,-49.709858,top,60
D181,56.7,-3.637306,top,60
D1810,-18.9,-49.709858,top,60
D1811,-20.3,-49.709858,top,60
D1812,-21.7,-49.709858,top,60
D1813,-23.1,-49.709858,top,60
D1814,-24.5,-49.709858,top,60
D1815,-25.9,-49.709858,top,60
D1816,-27.3,-49.709858,top,60
D1817,-28.7,-49.709858,top,60
D1818,35,-48.497422,top,60
D1819,33.6,-48.497422,top,60
D182,58.1,-3.637306,top,60
D1820,32.2,-48.497422,top,60
D1821,30.8,-48.497422,top,60
D1822,29.4,-48.497422,top,60
D1823,28,-48.497422,top,60
D1824,26.6,-48.497422,top,60
D1825,25.2,-48.497422,top,60
D1826,23.8,-48.497422,top,60
D1827,22.4,-48.497422,top,60
D1828,21,-48.497422,top,60
D1829,19.6,-48.497422,top,60
D183,59.5,-3.637306,top,60
D1830,18.2,-48.497422,top,60
D1831,16.8,-48.497422,top,60
D1832,15.4,-48.497422,top,60
D1833,14,-48.497422,top,60
D1834,12.6,-48.497422,top,60
D1835,11.2,-48.497422,top,60
D1836,9.8,-48.497422,top,60
D1837,8.4,-48.497422,top,60
D1838,7,-48.497422,top,60
D1839,5.6,-48.497422,top,60
D184,60.9,-3.637306,top,60
D1840,4.2,-48.497422,top,60
D1841,2.8,-48.497422,top,60
D1842,1.4,-48.497422,top,60
D1843,0,-48.497422,top,60
D1844,-1.4,-48.497422,top,60
D1845,-2.8,-48.497422,top,60
D1846,-4.2,-48.497422,top,60
D1847,-5.6,-48.497422,top,60
D1848,-7,-48.497422,top,60
D1849,-8.4,-48.497422,top,60
D185,-2.8,-4.849742,top,60
D1850,-9.8,-48.497422,top,60
D1851,-11.2,-48.497422,top,60
D1852,-12.6,-48.497422,top,60
D1853,-14,-48.497422,top,60
D1854,-15.4,-48.497422,top,60
D1855,-16.8,-48.497422,top,60
D1856,-18.2,-48.497422,top,60
D1857,-19.6,-48.497422,top,60
D1858,-21,-48.497422,top,60
D1859,-22.4,-48.497422,top,60
D186,-1.4,-4.849742,top,60
D1860,-23.8,-48.497422,top,60
D1861,-25.2,-48.497422,top,60
D1862,-26.6,-48.497422,top,60
D1863,-28,-48.497422,top,60
D1864,35.7,-47.284987,top,60
D1865,34.3,-47.284987,top,60
D1866,32.9,-47.284987,top,60
D1867,31.5,-47.284987,top,60
D1868,30.1,-47.284987,top,60
D1869,28.7,-47.284987,top,60
D187,0,-4.849742,top,60
D1870,27.3,-47.284987,top,60
D1871,25.9,-47.284987,top,60
D1872,24.5,-47.284987,top,60
D1873,23.1,-47.284987,top,60
D1874,21.7,-47.284987,top,60
D1875,20.3,-47.284987,top,60
D1876,18.9,-47.284987,top,60
D1877,17.5,-47.284987,top,60
D1878,16.1,-47.284987,top,60
D1879,14.7,-47.284987,top,60
D188,1.4,-4.849742,top,60
D1880,13.3,-47.284987,top,60
D1881,11.9,-47.284987,top,60
D1882,10.5,-47.284987,top,60
D1883,9.1,-47.284987,top,60
D1884,7.7,-47.284987,top,60
D1885,6.3,-47.284987,top,60
D1886,4.9,-47.284987,top,60
D1887,3.5,-47.284987,top,60
D1888,2.1,-47.284987,top,60
D1889,0.7,-47.284987,top,60
D189,2.8,-4.849742,top,60
D1890,-0.7,-47.284987,top,60
D1891,-2.1,-47.284987,top,60
D1892,-3.5,-47.284987,top,60
D1893,-4.9,-47.284987,top,60
D1894,-6.3,-47.284987,top,60
D1895,-7.7,-47.284987,top,60
D1896,-9.1,-47.284987,top,60
D1897,-10.5,-47.284987,top,60
D1898,-11.9,-47.284987,top,60
D1899,-13.3,-47.284987,top,60
D19,25.2,0,top,60
D190,4.2,-4.849742,top,60
D1900,-14.7,-47.284987,top,60
D1901,-16.1,-47.284987,top,60
D1902,-17.5,-47.284987,top,60
D1903,-18.9,-47.284987,top,60
D1904,-20.3,-47.284987,top,60
D1905,-21.7,-47.284987,top,60
D1906,-23.1,-47.284987,top,60
D1907,-24.5,-47.284987,top,60
D1908,-25.9,-47.284987,top,60
D1909,-27.3,-47.284987,top,60
D191,5.6,-4.849742,top,60
D1910,36.4,-46.072551,top,60
D1911,35,-46.072551,top,60
D1912,33.6,-46.072551,top,60
D1913,32.2,-46.072551,top,60
D1914,30.8,-46.072551,top,60
D1915,29.4,-46.072551,top,60
D1916,28,-46.072551,top,60
D1917,26.6,-46.072551,top,60
D1918,25.2,-46.072551,top,60
D1919,23.8,-46.072551,top,60
D192,7,-4.849742,top,60
D1920,22.4,-46.072551,top,60
D1921,21,-46.072551,top,60
D1922,19.6,-46.072551,top,60
D1923,18.2,-46.072551,top,60
D1924,16.8,-46.072551,top,60
D1925,15.4,-46.072551,top,60
D1926,14,-46.072551,top,60
D1927,12.6,-46.072551,top,60
D1928,11.2,-46.072551,top,60
D1929,9.8,-46.072551,top,60
D193,8.4,-4.849742,top,60
D1930,8.4,-46.072551,top,60
D1931,7,-46.072551,top,60
D1932,5.6,-46.072551,top,60
D1933,4.2,-46.072551,top,60
D1934,2.8,-46.072551,top,60
D1935,1.4,-46.072551,top,60
D1936,0,-46.072551,top,60
D1937,-1.4,-46.072551,top,60
D1938,-2.8,-46.072551,top,60
D1939,-4.2,-46.072551,top,60
D194,9.8,-4.849742,top,60
D1940,-5.6,-46.072551,top,60
D1941,-7,-46.072551,top,60
D1942,-8.4,-46.072551,top,60
D1943,-9.8,-46.072551,top,60
D1944,-11.2,-46.072551,top,60
D1945,-12.6,-46.072551,top,60
D1946,-14,-46.072551,top,60
D1947,-15.4,-46.072551,top,60
D1948,-16.8,-46.072551,top,60
D1949,-18.2,-46.072551,top,60
D195,11.2,-4.849742,top,60
D1950,-19.6,-46.072551,top,60
D1951,-21,-46.072551,top,60
D1952,-22.4,-46.072551,top,60
D1953,-23.8,-46.072551,top,60
D1954,-25.2,-46.072551,top,60
D1955,-26.6,-46.072551,top,60
D1956,37.1,-44.860115,top,60
D1957,35.7,-44.860115,top,60
D1958,34.3,-44.860115,top,60
D1959,32.9,-44.860115,top,60
D196,12.6,-4.849742,top,60
D1960,31.5,-44.860115,top,60
D1961,30.1,-44.860115,top,60
D1962,28.7,-44.860115,top,60
D1963,27.3,-44.860115,top,60
D1964,25.9,-44.860115,top,60
D1965,24.5,-44.860115,top,60
D1966,23.1,-44.860115,top,60
D1967,21.7,-44.860115,top,60
D1968,20.3,-44.860115,top,60
D1969,18.9,-44.860115,top,60
D197,14,-4.849742,top,60
D1970,17.5,-44.860115,top,60
D1971,16.1,-44.860115,top,60
D1972,14.7,-44.860115,top,60
D1973,13.3,-44.860115,top,60
D1974,11.9,-44.860115,top,60
D1975,10.5,-44.860115,top,60
D1976,9.1,-44.860115,top,60
D1977,7.7,-44.860115,top,60
D1978,6.3,-44.860115,top,60
D1979,4.9,-44.860115,top,60
D198,15.4,-4.849742,top,60
D1980,3.5,-44.860115,top,60
D1981,2.1,-44.860115,top,60
D1982,0.7,-44.860115,top,60
D1983,-0.7,-44.860115,top,60
D1984,-2.1,-44.860115,top,60
D1985,-3.5,-44.860115,top,60
D1986,-4.9,-44.860115,top,60
D1987,-6.3,-44.860115,top,60
D1988,-7.7,-44.860115,top,60
D1989,-9.1,-44.860115,top,60
D199,16.8,-4.849742,top,60
D1990,-10.5,-44.860115,top,60
D1991,-11.9,-44.860115,top,60
D1992,-13.3,-44.860115,top,60
D1993,-14.7,-44.860115,top,60
D1994,-16.1,-44.860115,top,60
D1995,-17.5,-44.860115,top,60
D1996,-18.9,-44.860115,top,60
D1997,-20.3,-44.860115,top,60
D1998,-21.7,-44.860115,top,60
D1999,-23.1,-44.860115,top,60
D2,1.4,0,top,60
D20,26.6,0,top,60
D200,18.2,-4.849742,top,60
D2000,-24.5,-44.860115,top,60
D2001,-25.9,-44.860115,top,60
D2002,37.8,-43.64768,top,60
D2003,36.4,-43.64768,top,60
D2004,35,-43.64768,top,60
D2005,33.6,-43.64768,top,60
D2006,32.2,-43.64768,top,60
D2007,30.8,-43.64768,top,60
D2008,29.4,-43.64768,top,60
D2009,28,-43.64768,top,60
D201,19.6,-4.849742,top,60
D2010,26.6,-43.64768,top,60
D2011,25.2,-43.64768,top,60
D2012,23.8,-43.64768,top,60
D2013,22.4,-43.64768,top,60
D2014,21,-43.64768,top,60
D2015,19.6,-43.64768,top,60
D2016,18.2,-43.64768,top,60
D2017,16.8,-43.64768,top,60
D2018,15.4,-43.64768,top,60
D2019,14,-43.64768,top,60
D202,21,-4.849742,top,60
D2020,12.6,-43.64768,top,60
D2021,11.2,-43.64768,top,60
D2022,9.8,-43.64768,top,60
D2023,8.4,-43.64768,top,60
D2024,7,-43.64768,top,60
D2025,5.6,-43.64768,top,60
D2026,4.2,-43.64768,top,60
D2027,2.8,-43.64768,top,60
D2028,1.4,-43.64768,top,60
D2029,0,-43.64768,top,60
D203,22.4,-4.849742,top,60
D2030,-1.4,-43.64768,top,60
D2031,-2.8,-43.64768,top,60
D2032,-4.2,-43.64768,top,60
D2033,-5.6,-43.64768,top,60
D2034,-7,-43.64768,top,60
D2035,-8.4,-43.64768,top,60
D2036,-9.8,-43.64768,top,60
D2037,-11.2,-43.64768,top,60
D2038,-12.6,-43.64768,top,60
D2039,-14,-43.64768,top,60
D204,23.8,-4.849742,top,60
D2040,-15.4,-43.64768,top,60
D2041,-16.8,-43.64768,top,60
D2042,-18.2,-43.64768,top,60
D2043,-19.6,-43.64768,top,60
D2044,-21,-43.64768,top,60
D2045,-22.4,-43.64768,top,60
D2046,-23.8,-43.64768,top,60
D2047,-25.2,-43.64768,top,60
D2048,38.5,-42.435244,top,60
D2049,37.1,-42.435244,top,60
D205,25.2,-4.849742,top,60
D2050,35.7,-42.435244,top,60
D2051,34.3,-42.435244,top,60
D2052,32.9,-42.435244,top,60
D2053,31.5,-42.435244,top,60
D2054,30.1,-42.435244,top,60
D2055,28.7,-42.435244,top,60
D2056,27.3,-42.435244,top,60
D2057,25.9,-42.435244,top,60
D2058,24.5,-42.435244,top,60
D2059,23.1,-42.435244,top,60
D206,26.6,-4.849742,top,60
D2060,21.7,-42.435244,top,60
D2061,20.3,-42.435244,top,60
D2062,18.9,-42.435244,top,60
D2063,17.5,-42.435244,top,60
D2064,16.1,-42.435244,top,60
D2065,14.7,-42.435244,top,60
D2066,13.3,-42.435244,top,60
D2067,11.9,-42.435244,top,60
D2068,10.5,-42.435244,top,60
D2069,9.1,-42.435244,top,60
D207,28,-4.849742,top,60
D2070,7.7,-42.435244,top,60
D2071,6.3,-42.435244,top,60
D2072,4.9,-42.435244,top,60
D2073,3.5,-42.435244,top,60
D2074,2.1,-42.435244,top,60
D2075,0.7,-42.435244,top,60
D2076,-0.7,-42.435244,top,60
D2077,-2.1,-42.435244,top,60
D2078,-3.5,-42.435244,top,60
D2079,-4.9,-42.435244,top,60
D208,29.4,-4.849742,top,60
D2080,-6.3,-42.435244,top,60
D2081,-7.7,-42.435244,top,60
D2082,-9.1,-42.435244,top,60
D2083,-10.5,-42.435244,top,60
D2084,-11.9,-42.435244,top,60
D2085,-13.3,-42.435244,top,60
D2086,-14.7,-42.435244,top,60
D2087,-16.1,-42.435244,top,60
D2088,-17.5,-42.435244,top,60
D2089,-18.9,-42.435244,top,60
D209,30.8,-4.849742,top,60
D2090,-20.3,-42.435244,top,60
D2091,-21.7,-42.435244,top,60
D2092,-23.1,-42.435244,top,60
D2093,-24.5,-42.435244,top,60
D2094,39.2,-41.222809,top,60
D2095,37.8,-41.222809,top,60
D2096,36.4,-41.222809,top,60
D2097,35,-41.222809,top,60
D2098,33.6,-41.222809,top,60
D2099,32.2,-41.222809,top,60
D21,28,0,top,60
D210,32.2,-4.849742,top,60
D2100,30.8,-41.222809,top,60
D2101,29.4,-41.222809,top,60
D2102,28,-41.222809,top,60
D2103,26.6,-41.222809,top,60
D2104,25.2,-41.222809,top,60
D2105,23.8,-41.222809,top,60
D2106,22.4,-41.222809,top,60
D2107,21,-41.222809,top,60
D2108,19.6,-41.222809,top,60
D2109,18.2,-41.222809,top,60
D211,33.6,-4.849742,top,60
D2110,16.8,-41.222809,top,60
D2111,15.4,-41.222809,top,60
D2112,14,-41.222809,top,60
D2113,12.6,-41.222809,top,60
D2114,11.2,-41.222809,top,60
D2115,9.8,-41.222809,top,60
D2116,8.4,-41.222809,top,60
D212,35,-4.849742,top,60
D213,36.4,-4.849742,top,60
D214,37.8,-4.849742,top,60
D215,39.2,-4.849742,top,60
D216,40.6,-4.849742,top,60
D217,42,-4.849742,top,60
D218,43.4,-4.849742,top,60
D219,44.8,-4.849742,top,60
D22,29.4,0,top,60
D220,46.2,-4.849742,top,60
D221,47.6,-4.849742,top,60
D222,49,-4.849742,top,60
D223,50.4,-4.849742,top,60
D224,51.8,-4.849742,top,60
D225,53.2,-4.849742,top,60
D226,54.6,-4.849742,top,60
D227,56,-4.849742,top,60
D228,57.4,-4.849742,top,60
D229,58.8,-4.849742,top,60
D23,30.8,0,top,60
D230,60.2,-4.849742,top,60
D231,-3.5,-6.062177,top,60
D232,-2.1,-6.062177,top,60
D233,-0.7,-6.062177,top,60
D234,0.7,-6.062177,top,60
D235,2.1,-6.062177,top,60
D236,3.5,-6.062177,top,60
D237,4.9,-6.062177,top,60
D238,6.3,-6.062177,top,60
D239,7.7,-6.062177,top,60
D24,32.2,0,top,60
D240,9.1,-6.062177,top,60
D241,10.5,-6.062177,top,60
D242,11.9,-6.062177,top,60
D243,13.3,-6.062177,top,60
D244,14.7,-6.062177,top,60
D245,16.1,-6.062177,top,60
D246,17.5,-6.062177,top,60
D247,18.9,-6.062177,top,60
D248,20.3,-6.062177,top,60
D249,21.7,-6.062177,top,60
D25,33.6,0,top,60
D250,23.1,-6.062177,top,60
D251,24.5,-6.062177,top,60
D252,25.9,-6.062177,top,60
D253,27.3,-6.062177,top,60
D254,28.7,-6.062177,top,60
D255,30.1,-6.062177,top,60
D256,31.5,-6.062177,top,60
D257,32.9,-6.062177,top,60
D258,34.3,-6.062177,top,60
D259,35.7,-6.062177,top,60
D26,35,0,top,60
D260,37.1,-6.062177,top,60
D261,38.5,-6.062177,top,60
D262,39.9,-6.062177,top,60
D263,41.3,-6.062177,top,60
D264,42.7,-6.062177,top,60
D265,44.1,-6.062177,top,60
D266,45.5,-6.062177,top,60
D267,46.9,-6.062177,top,60
D268,48.3,-6.062177,top,60
D269,49.7,-6.062177,top,60
D27,36.4,0,top,60
D270,51.1,-6.062177,top,60
D271,52.5,-6.062177,top,60
D272,53.9,-6.062177,top,60
D273,55.3,-6.062177,top,60
D274,56.7,-6.062177,top,60
D275,58.1,-6.062177,top,60
D276,59.5,-6.062177,top,60
D277,-4.2,-7.274613,top,60
D278,-2.8,-7.274613,top,60
D279,-1.4,-7.274613,top,60
D28,37.8,0,top,60
D280,0,-7.274613,top,60
D281,1.4,-7.274613,top,60
D282,2.8,-7.274613,top,60
D283,4.2,-7.274613,top,60
D284,5.6,-7.274613,top,60
D285,7,-7.274613,top,60
D286,8.4,-7.274613,top,60
D287,9.8,-7.274613,top,60
D288,11.2,-7.274613,top,60
D289,12.6,-7.274613,top,60
D29,39.2,0,top,60
D290,14,-7.274613,top,60
D291,15.4,-7.274613,top,60
D292,16.8,-7.274613,top,60
D293,18.2,-7.274613,top,60
D294,19.6,-7.274613,top,60
D295,21,-7.274613,top,60
D296,22.4,-7.274613,top,60
D297,23.8,-7.274613,top,60
D298,25.2,-7.274613,top,60
D299,26.6,-7.274613,top,60
D3,2.8,0,top,60
D30,40.6,0,top,60
D300,28,-7.274613,top,60
D301,29.4,-7.274613,top,60
D302,30.8,-7.274613,top,60
D303,32.2,-7.274613,top,60
D304,33.6,-7.274613,top,60
D305,35,-7.274613,top,60
D306,36.4,-7.274613,top,60
D307,37.8,-7.274613,top,60
D308,39.2,-7.274613,top,60
D309,40.6,-7.274613,top,60
D31,42,0,top,60
D310,42,-7.274613,top,60
D311,43.4,-7.274613,top,60
D312,44.8,-7.274613,top,60
D313,46.2,-7.274613,top,60
D314,47.6,-7.274613,top,60
D315,49,-7.274613,top,60
D316,50.4,-7.274613,top,60
D317,51.8,-7.274613,top,60
D318,53.2,-7.274613,top,60
D319,54.6,-7.274613,top,60
D32,43.4,0,top,60
D320,56,-7.274613,top,60
D321,57.4,-7.274613,top,60
D322,58.8,-7.274613,top,60
D323,-4.9,-8.487048,top,60
D324,-3.5,-8.487048,top,60
D325,-2.1,-8.487048,top,60
D326,-0.7,-8.487048,top,60
D327,0.7,-8.487048,top,60
D328,2.1,-8.487048,top,60
D329,3.5,-8.487048,top,60
D33,44.8,0,top,60
D330,4.9,-8.487048,top,60
D331,6.3,-8.487048,top,60
D332,7.7,-8.487048,top,60
D333,9.1,-8.487048,top,60
D334,10.5,-8.487048,top,60
D335,11.9,-8.487048,top,60
D336,13.3,-8.487048,top,60
D337,14.7,-8.487048,top,60
D338,16.1,-8.487048,top,60
D339,17.5,-8.487048,top,60
D34,46.2,0,top,60
D340,18.9,-8.487048,top,60
D341,20.3,-8.487048,top,60
D342,21.7,-8.487048,top,60
D343,23.1,-8.487048,top,60
D344,24.5,-8.487048,top,60
D345,25.9,-8.487048,top,60
D346,27.3,-8.487048,top,60
D347,28.7,-8.487048,top,60
D348,30.1,-8.487048,top,60
D349,31.5,-8.487048,top,60
D35,47.6,0,top,60
D350,32.9,-8.487048,top,60
D351,34.3,-8.487048,top,60
D352,35.7,-8.487048,top,60
D353,37.1,-8.487048,top,60
D354,38.5,-8.487048,top,60
D355,39.9,-8.487048,top,60
D356,41.3,-8.487048,top,60
D357,42.7,-8.487048,top,60
D358,44.1,-8.487048,top,60
D359,45.5,-8.487048,top,60
D36,49,0,top,60
D360,46.9,-8.487048,top,60
D361,48.3,-8.487048,top,60
D362,49.7,-8.487048,top,60
D363,51.1,-8.487048,top,60
D364,52.5,-8.487048,top,60
D365,53.9,-8.487048,top,60
D366,55.3,-8.487048,top,60
D367,56.7,-8.487048,top,60
D368,58.1,-8.487048,top,60
D369,-5.6,-9.699484,top,60
D37,50.4,0,top,60
D370,-4.2,-9.699484,top,60
D371,-2.8,-9.699484,top,60
D372,-1.4,-9.699484,top,60
D373,0,-9.699484,top,60
D374,1.4,-9.699484,top,60
D375,2.8,-9.699484,top,60
D376,4.2,-9.699484,top,60
D377,5.6,-9.699484,top,60
D378,7,-9.699484,top,60
D379,8.4,-9.699484,top,60
D38,51.8,0,top,60
D380,9.8,-9.699484,top,60
D381,11.2,-9.699484,top,60
D382,12.6,-9.699484,top,60
D383,14,-9.699484,top,60
D384,15.4,-9.699484,top,60
D385,16.8,-9.699484,top,60
D386,18.2,-9.699484,top,60
D387,19.6,-9.699484,top,60
D388,21,-9.699484,top,60
D389,22.4,-9.699484,top,60
D39,53.2,0,top,60
D390,23.8,-9.699484,top,60
D391,25.2,-9.699484,top,60
D392,26.6,-9.699484,top,60
D393,28,-9.699484,top,60
D394,29.4,-9.699484,top,60
D395,30.8,-9.699484,top,60
D396,32.2,-9.699484,top,60
D397,33.6,-9.699484,top,60
D398,35,-9.699484,top,60
D399,36.4,-9.699484,top,60
D4,4.2,0,top,60
D40,54.6,0,top,60
D400,37.8,-9.699484,top,60
D401,39.2,-9.699484,top,60
D402,40.6,-9.699484,top,60
D403,42,-9.699484,top,60
D404,43.4,-9.699484,top,60
D405,44.8,-9.699484,top,60
D406,46.2,-9.699484,top,60
D407,47.6,-9.699484,top,60
D408,49,-9.699484,top,60
D409,50.4,-9.699484,top,60
D41,56,0,top,60
D410,51.8,-9.699484,top,60
D411,53.2,-9.699484,top,60
D412,54.6,-9.699484,top,60
D413,56,-9.699484,top,60
D414,57.4,-9.699484,top,60
D415,-6.3,-10.91192,top,60
D416,-4.9,-10.91192,top,60
D417,-3.5,-10.91192,top,60
D418,-2.1,-10.91192,top,60
D419,-0.7,-10.91192,top,60
D42,57.4,0,top,60
D420,0.7,-10.91192,top,60
D421,2.1,-10.91192,top,60
D422,3.5,-10.91192,top,60
D423,4.9,-10.91192,top,60
D424,6.3,-10.91192,top,60
D425,7.7,-10.91192,top,60
D426,9.1,-10.91192,top,60
D427,10.5,-10.91192,top,60
D428,11.9,-10.91192,top,60
D429,13.3,-10.91192,top,60
D43,58.8,0,top,60
D430,14.7,-10.91192,top,60
D431,16.1,-10.91192,top,60
D432,17.5,-10.91192,top,60
D433,18.9,-10.91192,top,60
D434,20.3,-10.91192,top,60
D435,21.7,-10.91192,top,60
D436,23.1,-10.91192,top,60
D437,24.5,-10.91192,top,60
D438,25.9,-10.91192,top,60
D439,27.3,-10.91192,top,60
D44,60.2,0,top,60
D440,28.7,-10.91192,top,60
D441,30.1,-10.91192,top,60
D442,31.5,-10.91192,top,60
D443,32.9,-10.91192,top,60
D444,34.3,-10.91192,top,60
D445,35.7,-10.91192,top,60
D446,37.1,-10.91192,top,60
D447,38.5,-10.91192,top,60
D448,39.9,-10.91192,top,60
D449,41.3,-10.91192,top,60
D45,61.6,0,top,60
D450,42.7,-10.91192,top,60
D451,44.1,-10.91192,top,60
D452,45.5,-10.91192,top,60
D453,46.9,-10.91192,top,60
D454,48.3,-10.91192,top,60
D455,49.7,-10.91192,top,60
D456,51.1,-10.91192,top,60
D457,52.5,-10.91192,top,60
D458,53.9,-10.91192,top,60
D459,55.3,-10.91192,top,60
D46,63,0,top,60
D460,56.7,-10.91192,top,60
D461,-7,-12.124355,top,60
D462,-5.6,-12.124355,top,60
D463,-4.2,-12.124355,top,60
D464,-2.8,-12.124355,top,60
D465,-1.4,-12.124355,top,60
D466,0,-12.124355,top,60
D467,1.4,-12.124355,top,60
D468,2.8,-12.124355,top,60
D469,4.2,-12.124355,top,60
D47,-0.7,-1.212435,top,60
D470,5.6,-12.124355,top,60
D471,7,-12.124355,top,60
D472,8.4,-12.124355,top,60
D473,9.8,-12.124355,top,60
D474,11.2,-12.124355,top,60
D475,12.6,-12.124355,top,60
D476,14,-12.124355,top,60
D477,15.4,-12.124355,top,60
D478,16.8,-12.124355,top,60
D479,18.2,-12.124355,top,60
D48,0.7,-1.212435,top,60
D480,19.6,-12.124355,top,60
D481,21,-12.124355,top,60
D482,22.4,-12.124355,top,60
D483,23.8,-12.124355,top,60
D484,25.2,-12.124355,top,60
D485,26.6,-12.124355,top,60
D486,28,-12.124355,top,60
D487,29.4,-12.124355,top,60
D488,30.8,-12.124355,top,60
D489,32.2,-12.124355,top,60
D49,2.1,-1.212435,top,60
D490,33.6,-12.124355,top,60
D491,35,-12.124355,top,60
D492,36.4,-12.124355,top,60
D493,37.8,-12.124355,top,60
D494,39.2,-12.124355,top,60
D495,40.6,-12.124355,top,60
D496,42,-12.124355,top,60
D497,43.4,-12.124355,top,60
D498,44.8,-12.124355,top,60
D499,46.2,-12.124355,top,60
D5,5.6,0,top,60
D50,3.5,-1.212435,top,60
D500,47.6,-12.124355,top,60
D501,49,-12.124355,top,60
D502,50.4,-12.124355,top,60
D503,51.8,-12.124355,top,60
D504,53.2,-12.124355,top,60
D505,54.6,-12.124355,top,60
D506,56,-12.124355,top,60
D507,-7.7,-13.336791,top,60
D508,-6.3,-13.336791,top,60
D509,-4.9,-13.336791,top,60
D51,4.9,-1.212435,top,60
D510,-3.5,-13.336791,top,60
D511,-2.1,-13.336791,top,60
D512,-0.7,-13.336791,top,60
D513,0.7,-13.336791,top,60
D514,2.1,-13.336791,top,60
D515,3.5,-13.336791,top,60
